FUNCTION_ID,FUNCTION_NAME,FUNCTION_TYPE,GO_ID,GO_TYPE,UMLS_ID,UMLS_TYPE,KEGG_ID
1006,cyclophilin activity,molecular_function,GO:0003755| GO:0016018,molecular_function,,Unknown,
1007,cyclosporin a binding,molecular_function,GO:0016018,molecular_function,,Unknown,
1008,cystathionine beta-synthase activity,molecular_function,GO:0004122,molecular_function,,Unknown,
1009,cysteine biosynthetic process,biological_process,GO:0019344,biological_process,,Unknown,
1010,cysteine-type deubiquitinase activity,molecular_function,GO:0004843,molecular_function,,Unknown,
1011,cysteine-type endopeptidase activity involved in apoptotic process,molecular_function,GO:0097153,molecular_function,,Unknown,
1012,cysteine-type endopeptidase inhibitor activity,molecular_function,GO:0004869,molecular_function,,Unknown,
1013,cysteine-type peptidase activity,molecular_function,GO:0008234,molecular_function,,Unknown,
1014,cysteinyl leukotriene receptor activity,molecular_function,GO:0001631,molecular_function,,Unknown,
1016,cytidine deaminase activity,molecular_function,GO:0004126,molecular_function,,Unknown,
1017,cytochrome activity,molecular_function,GO:0045157| GO:0045155| GO:0045158| GO:0045156,molecular_function,,Unknown,
1018,cytochrome b5 activity,molecular_function,GO:0005489,molecular_function,,Unknown,
1019,cytochrome p450 3a4 inhibitors [moa],molecular_function,,Unknown,C2962753,molecular_function,
1020,cytochrome p450 inhibitors [moa],molecular_function,,Unknown,C2962191,molecular_function,
1021,cytochrome-c oxidase activity,molecular_function,GO:0004129,molecular_function,,Unknown,
1022,cytokine activity,molecular_function,GO:0005125,molecular_function,,Unknown,
1023,cytokine production,biological_process,GO:0001816,biological_process,,Unknown,
1025,cytokine signaling,molecular_function,,Unknown,C1511617,molecular_function,
1026,cytokinesis,biological_process,GO:0000910,biological_process,,Unknown,
1027,cytolysis,biological_process,GO:0019835,biological_process,,Unknown,
1028,"cytopathogenic effect, viral",molecular_function,,Unknown,C0010827,molecular_function,
1029,cytophagocytosis,biological_process,,Unknown,C2936268,biological_process,
1030,cytoprotection,biological_process,,Unknown,C0524828,biological_process,
1031,cytosine deaminase activity,molecular_function,GO:0004131,molecular_function,,Unknown,
1033,cytoskeletal modeling,biological_process,,Unknown,C1511632,biological_process,
1034,cytoskeletal motor activity,molecular_function,GO:0003774,molecular_function,,Unknown,
1036,cytoskeleton alteration [pe],biological_process,,Unknown,C1371460| C3537076,Unknown,
1037,cytoskeleton organization,biological_process,GO:0007010,biological_process,,Unknown,
1039,cytotoxicity,biological_process,,Unknown,C0596402,biological_process,
1040,d-alanine biosynthetic process,biological_process,GO:0030632,biological_process,,Unknown,
1041,d-aspartate import across plasma membrane,biological_process,GO:0070779,biological_process,,Unknown,
1042,d-aspartate ligase activity,molecular_function,GO:0034025,molecular_function,,Unknown,
1043,d-aspartate transport,biological_process,GO:0070777,biological_process,,Unknown,
1044,d-erythro-sphingosine kinase activity,molecular_function,GO:0008481| GO:0017050,molecular_function,,Unknown,
1045,d-nopaline dehydrogenase activity,molecular_function,GO:0047829,molecular_function,,Unknown,
1046,d1 dopamine receptor binding,molecular_function,GO:0031748,molecular_function,,Unknown,
1047,d3 dopamine receptor binding,molecular_function,GO:0031750,molecular_function,,Unknown,
1048,damaged dna binding,molecular_function,GO:0003684,molecular_function,,Unknown,
1049,dark adaptation,biological_process,GO:1990603,biological_process,,Unknown,
1051,daunorubicin transport,biological_process,GO:0043215,biological_process,,Unknown,
1052,dd-carboxypeptidase,molecular_function,GO:0009002| GO:0009046,molecular_function,,Unknown,
1053,ddr2 np_001014796.1:p.i638f,molecular_function,,Unknown,C5419616,molecular_function,
1056,deacetylase activity,molecular_function,GO:0019213,molecular_function,,Unknown,
1058,death receptor binding,molecular_function,GO:0005123,molecular_function,,Unknown,
1060,death receptor-mediated apoptosis,biological_process,GO:0097191| GO:0008625,biological_process,,Unknown,
1061,decarboxylase inhibitors [moa],molecular_function,,Unknown,C2917540,molecular_function,
1062,decerebrate state,biological_process,,Unknown,C0011103,biological_process,
1063,decidualization,biological_process,GO:0046697,biological_process,,Unknown,
1064,decreased immunologic activity [pe],biological_process,,Unknown,C1373218,biological_process,
1065,dedifferentiation,biological_process,GO:0043696,biological_process,,Unknown,
1066,defecation,biological_process,GO:0030421,biological_process,,Unknown,
1067,defecation rhythm,biological_process,GO:0035882,biological_process,,Unknown,
1069,definitive hemopoiesis,biological_process,GO:0060216,biological_process,,Unknown,
1073,degranulation,biological_process,,Unknown,C5235637,biological_process,
1074,delayed puberty,biological_process,,Unknown,C0034012,biological_process,
1075,delayed toxicity,biological_process,,Unknown,C0678775,biological_process,
1076,delins mutation,molecular_function,,Unknown,C3845271,molecular_function,
1077,demethylase activity,molecular_function,GO:0032451,molecular_function,,Unknown,
1078,demethylation,biological_process,GO:0070988,biological_process,,Unknown,
1079,demyelination,biological_process,,Unknown,C0011304,biological_process,
1080,denaturation,molecular_function,,Unknown,C0301642,molecular_function,
1081,dendrite arborization,biological_process,GO:0140059,biological_process,,Unknown,
1082,dendrite extension,biological_process,GO:0097484,biological_process,,Unknown,
1084,dendritic cell differentiation,biological_process,GO:0097028,biological_process,,Unknown,
1085,dental occlusion,biological_process,,Unknown,C0011382| C1110554,Unknown,
1086,deoxyhypusine monooxygenase activity,molecular_function,GO:0019135,molecular_function,,Unknown,
1087,deoxyribodipyrimidine photo-lyase activity,molecular_function,GO:0003904,molecular_function,,Unknown,
1088,deoxyribonuclease i activity,molecular_function,GO:0004530,molecular_function,,Unknown,
1089,dephosphorylation,biological_process,GO:0016311,biological_process,,Unknown,
1091,depurination,biological_process,GO:0045007,biological_process,,Unknown,
1092,derepression,molecular_function,,Unknown,C0598494,molecular_function,
1093,derivative chromosome,biological_process,,Unknown,C1511780,biological_process,
1094,desumoylase activity,molecular_function,GO:0016929,molecular_function,,Unknown,
1095,detection of camp,biological_process,GO:0031319,biological_process,,Unknown,
1096,detection of mechanical stimulus involved in sensory perception of pain,biological_process,GO:0050966,biological_process,,Unknown,
1097,detection of temperature stimulus involved in sensory perception of pain,biological_process,GO:0050965,biological_process,,Unknown,
1098,detoxification,biological_process,GO:0098754,biological_process,,Unknown,
1100,developmental process,biological_process,GO:0032502,biological_process,,Unknown,
1101,dextransucrase activity,molecular_function,GO:0047849,molecular_function,,Unknown,
1102,diabetic cardiomyopathy,biological_process,,Unknown,,Unknown,hsa05415
1103,diacylglycerol-dependent serine/threonine kinase activity,molecular_function,GO:0004697,molecular_function,,Unknown,
1104,diamine n-acetyltransferase activity,molecular_function,GO:0004145,molecular_function,,Unknown,
1105,diaphragm contraction,biological_process,GO:0002086,biological_process,,Unknown,
1107,diastasis,biological_process,,Unknown,C0036679,biological_process,
1108,diazepam binding,molecular_function,GO:0050809,molecular_function,,Unknown,
1109,dibutyl phthalate binding,molecular_function,GO:0035275,molecular_function,,Unknown,
1110,dicentric chromosome,biological_process,,Unknown,C0333710,biological_process,
1111,diestrus,biological_process,GO:0060207,biological_process,,Unknown,
1113,digest,biological_process,,Unknown,C0868946,biological_process,
1114,digestion,biological_process,GO:0007586,biological_process,,Unknown,
1115,digestive tract development,biological_process,GO:0048565,biological_process,,Unknown,
1116,dihydrofolate reductase activity,biological_process|molecular_function,GO:0004146| GO:0046452,biological_process|molecular_function,,Unknown,
1117,dihydrofolate reductase inhibitors [moa],molecular_function,,Unknown,C1373048,molecular_function,
1118,dihydrolipoamide dehydrogenase activity,molecular_function,GO:0003954| GO:0004148| GO:0003955,molecular_function,,Unknown,
1119,dihydronicotinamide riboside quinone reductase activity,molecular_function,GO:0001512,molecular_function,,Unknown,
1120,dihydroorotate dehydrogenase inhibitors [moa],molecular_function,,Unknown,C3500478,molecular_function,
1121,dihydropyrimidine dehydrogenase (nadp+) activity,molecular_function,GO:0017113,Unknown,,Unknown,
1122,diiodophenylpyruvate reductase activity,molecular_function,GO:0033719| GO:0047860,molecular_function,,Unknown,
1123,dilated cardiomyopathy,biological_process,,Unknown,,Unknown,hsa05414
1124,diol biosynthetic process,biological_process,GO:0034312| GO:0042845,biological_process,,Unknown,
1125,dioxygenase activity,molecular_function,GO:0051213,molecular_function,,Unknown,
1126,dipeptidase activity,molecular_function,GO:0016805,molecular_function,,Unknown,
1127,dipeptide transport,biological_process,GO:0042938,biological_process,,Unknown,
1128,dipeptidyl peptidase 4 inhibitors [moa],molecular_function,,Unknown,C2917254,molecular_function,
1129,dipeptidyl-peptidase iv activity,molecular_function,GO:0004274,molecular_function,,Unknown,
1130,disease progression,biological_process,,Unknown,C0242656,biological_process,
1131,disease regression,biological_process,,Unknown,C0684320,biological_process,
1132,disease resistance,biological_process,,Unknown,C1136180,biological_process,
1133,disease transmission,biological_process,,Unknown,C0242781,biological_process,
1137,distant metastasis,biological_process,,Unknown,C5441917,biological_process,
1138,dna adduction,biological_process,,Unknown,C1511660,biological_process,
1139,dna alkylation,biological_process,GO:0006305,biological_process,,Unknown,
1140,dna amplification,biological_process,GO:0006277,biological_process,,Unknown,
1141,dna binding,molecular_function,GO:0003677,molecular_function,,Unknown,
1142,dna biosynthetic process,biological_process,GO:0071897,biological_process,,Unknown,
1143,dna breaks,molecular_function,,Unknown,C1721104,molecular_function,
1144,"dna breaks, double-stranded",biological_process,,Unknown,C1511667,biological_process,
1145,"dna breaks, single-stranded",biological_process,,Unknown,C1511698,biological_process,
1146,dna catabolic process,biological_process,GO:0006308,biological_process,,Unknown,
1147,dna cleavage,molecular_function,,Unknown,C1721094,molecular_function,
1148,dna crosslinking,biological_process,,Unknown,C1511665,biological_process,
