ORGANISM_ID,ORGANISM_NAME,NCBI_TEXONOMY_ID
2344,Bacteroides ovatus,28116
2345,Odoribacter splanchnicus,28118
2346,Porphyromonas asaccharolytica,28123
2347,Prevotella bivia,28125
2348,Prevotella buccae,28126
2349,Prevotella corporis,28128
2350,Prevotella denticola,28129
2351,Prevotella disiens,28130
2352,Prevotella intermedia,28131
2353,Haemophilus influenzae 86-028NP,281310
2354,Prevotella melaninogenica,28132
2355,Prevotella nigrescens,28133
2356,Prevotella oralis,28134
2357,Prevotella oris,28135
2358,Prevotella veroralis,28137
2359,Cronobacter sakazakii,28141
2360,Pseudomonas reptilovora,281466
2361,Salmonella enterica subsp. enterica serovar Oranienburg,28147
2362,Jiangella gansuensis,281473
2363,Colombian Caribbean sponge,281489
2364,Staphylococcus intermedius group,2815305
2365,Purpureonostoc,2816323
2366,Vibrio aestuarianus,28171
2367,Polyozellus,281718
2368,Polyozellus multiplex,281719
2369,Leptospira weilii,28184
2370,Porphyromonas uenonis,281920
2371,Arquibacter butzleri,28197
2372,Arquibacter cryaerophilus,28198
2373,Alphaproteobacteria,28211
2374,Penicillium virgatum,282147
2375,Betaproteobacteria,28216
2376,Colwellia psychroerythrea,28229
2377,Staphylococcus aureus subsp. aureus strain MRSA252,282458
2378,Staphylococcus aureus subsp. aureus str. MSSA476,282459
2379,Hypericum japonicum,282542
2380,Hypericum pseudopetiolatum,282551
2381,Cobetia marina,28258
2382,Gypsophila,2828480
2383,Human adenovirus 5,28285
2384,Heterosigma akashiwo,2829
2385,Sandfly fever Sicilian virus,28292
2386,Porcine epidemic diarrhea virus,28295
2387,Rat cytomegalovirus,28304
2388,Flueggea virosa,283121
2389,Alternaria sonchi,283360
2390,Lescuraea mutabilis,283382
2391,Aplysinellidae,283410
2392,Aplysinella,283412
2393,Plakinastrella,283416
2394,Diacarnus,283431
2395,Monanchora,283434
2396,Monanchora arbuscula,283435
2397,Iotrochota,283496
2398,Spirastrella,283506
2399,Spirastrella hartmani,283510
2400,Polymastia,283513
2401,'Prosuberites' laughlini,283560
2402,Rhabdastrella,283572
2403,Melophlus,283574
2404,Luffariella,283593
2405,Pseudoceratina,283601
2406,Cryptococcus neoformans var. neoformans B-3501A,283643
2407,Planorbella trivolvis,283763
2408,Carolina anole,28377
2409,Streptomyces spinoverrucosus,284043
2410,Sarocladium,284134
2411,Skeletonema costatum,2843
2412,Himalayan rhubarb,284363
2413,Clavibacter michiganensis,28447
2414,Ecteinascidia,284475
2415,Ecteinascidia turbinata,284476
2416,Burkholderia pseudomallei,28450
2417,Klebsiella aerogenes,28451
2418,Kluyveromyces lactis NRRL Y-1140,284590
2419,Yarrowia lipolytica CLIB122,284591
2420,Candida glabrata ATCC2001,284593
2421,GB virus-B,2847087
2422,Sanguinea,2847936
2423,Schizosaccharomyces pombe 972h-,284812
2424,grain amaranth,28502
2425,gill-over-the-ground,28509
2426,patchouli,28511
2427,diviner's sage,28513
2428,Scleronephthya,285276
2429,Koeberlinia spinosa,28533
2430,Mostuea brunonis,28543
2431,Streptomyces pseudoechinosporeus,285444
2432,Oco,2855276
2433,Seco,2855301
2434,Tinospora crispa,285591
2435,Cylindrotheca closterium,2856
2436,Talaromyces stipitatus,28564
2437,Talaromyces wortmannii,28567
2438,Eurotium,28569
2439,Aspergillus ruber,28570
2440,Talaromyces funiculosus,28572
2441,Talaromyces islandicus,28573
2442,Talaromyces purpureogenus,28575
2443,Talaromyces variabilis,28576
2444,Penicillium javanicum,28578
2445,Pyrenochaeta lycopersici,285811
2446,Drosophila suzukii,28584
2447,Globularia trichosantha,285841
2448,Dinebra chinensis,285846
2449,Mexican fruit fly,28586
2450,Caribbean fruit fly,28587
2451,Pseudomonas,286
2452,Clavelina oblonga,286222
2453,rock-pool mosquito,28624
2454,Xanthoparmelia angustiphylla,286371
2455,dinophytes,2864
2456,Lunularia,2865520
2457,Pseudomonas aeruginosa,287
2458,brown algae,2870
2459,Aralia continentalis,287721
2460,Eunicea succinea,287898
2461,Pseudoplexaura wagenaari,287902
2462,Astrogorgia,287910
2463,Batara cinerea,288054
2464,Cucumaria,28832
2465,Leishmania sp.,28847
2466,Klebsiella species,2885105
2467,Cercophora areolata,288678
2468,Turbinellus floccosus,288723
2469,Camelpox virus,28873
2470,Streptomyces nitrosporeus,28894
2471,Dianthus superbus,288950
2472,Thermoanaerobacterium saccharolyticum,28896
2473,Salmonella enterica,28901
2474,Mycoplasma bovis,28903
2475,Cynodon dactylon,28909
2476,Chlorella salina,289237
2477,Pestalotiopsis photiniae,289238
2478,Clostridium perfringens strain SM101,289380
2479,Aplysina aerophoba,289389
2480,Aplysina archeri,289390
2481,Albizia grandibracteata,289395
2482,row pore rope sponge,289398
2483,Aplysina lacunosa,289403
2484,Verongula,289406
2485,Verongula gigantea,289407
2486,Smenospongia,289408
2487,Smenospongia aurea,289409
2488,Pythium dissimile,289616
2489,Taxodium distichum,28982
2490,Kluyveromyces lactis,28985
2491,Physarum melleum,289959
2492,Myxococcales,29
2493,Alternaria brassicicola,29001
2494,Cercospora,29002
2495,Human coronavirus HKU1,290028
2496,Xenorhabdus szentirmaii,290112
2497,Vibrio campbellii ATCC BAA-1116,2902295
2498,Alex,2904496
2499,Parainfluenza virus 5,2905673
2500,Ostrinia nubilalis,29057
2501,Colletotrichum lindemuthianum,290576
2502,HIV-1 M:B_Lai,290579
2503,tobacco budworm,29058
2504,Leohumicola minima,290618
2505,Dolichotis patagonum,29091
2506,Chinese horse-chestnut,290911
2507,Schleichera oleosa,290996
2508,Phomopsis obscurans,291056
2509,Photorhabdus asymbiotica,291112
2510,Alternaria fragaria,291290
2511,Incarvillea arguta,291310
2512,Lecanicillium,291363
2513,Lecanicillium muscarium,291364
2514,Crassostrea gigas,29159
2515,Bacteroides nordii,291645
2516,dog hookworm,29170
2517,Neospora caninum,29176
2518,Pyrene,2917844
2519,Ammonia,29189
2520,Acanthamoeba lenticulata,29196
2521,Burkholderia cepacia genomovar I,292
2522,Brachypoda,2927759
2523,Wolbachia endosymbiont strain TRS of Brugia malayi,292805
2524,Brevundimonas diminuta,293
2525,Phyllanthus myrtifolius,293059
2526,Mycobacterium lufu,29312
2527,Mycobacterium shimoidei,29313
2528,Mycobacterium hiberniae,29314
2529,Actinomyces sp.,29317
2530,Actinomyces neuii subsp. anitratus,29318
2531,Thermoanaerobacter brockii,29323
2532,Penicillium ulaiense,293377
2533,Bacillus thuringiensis serovar kurstaki,29339
2534,Clostridium scindens,29347
2535,[Clostridium] spiroforme,29348
2536,Clostridium celerecrescens,29354
2537,Penicillium concentricum,293559
2538,Tyzzerella nexilis,29361
2539,Clostridium paraputrificum,29363
2540,[Clostridium] sphenoides,29370
2541,Staphylococcus auricularis,29379
2542,Granulobasidium vellereum,293805
2543,Staphylococcus cohnii,29382
2544,Staphylococcus saprophyticus,29385
2545,Staphylococcus sp.,29387
2546,Staphylococcus capitis,29388
2547,Gemella morbillorum,29391
2548,Pseudomonas fluorescens,294
2549,Duguetia odorata,294160
2550,Duguetia panamensis,294161
2551,Duguetia surinamensis,294171
2552,Acinetobacter haemolyticus,29430
2553,Pseudomonas savastanoi,29438
2554,Entamoeba histolytica HM-1:IMSS,294381
2555,Pseudomonas sp. AK-1,29440
2556,Pseudomonas tolaasii,29442
2557,Xanthomonas campestris pv. phaseoli,29445
2558,Xanthomonas albilineans,29447
2559,Prorocentrum micans,2945
2560,Brucella melitensis,29459
2561,Brucella neotomae,29460
2562,Brucella suis,29461
2563,Veillonella,29465
2564,Veillonella parvula,29466
2565,Pectobacterium atrosepticum,29471
2566,Candida albicans WO-1,294748
2567,Salmonella enterica subsp. enterica serovar Abony,29482
2568,Yersinia ruckeri,29486
2569,Photorhabdus,29487
2570,Photorhabdus luminescens,29488
2571,Aeromonas enteropelogenes,29489
2572,Vibrio splendidus,29497
2573,Leptospira kirschneri,29507
2574,Ova,2951306
2575,Kunzea sinclairii,295138
2576,Leptospermum scoparium,295139
2577,Brachyspira,29521
2578,Plakortis angulospiculatus,295227
2579,Bacteroides sp.,29523
2580,Porphyromonas circumdentaria,29524
2581,Agelas conifera,295242
2582,Calyx,295246
2583,Calyx podatypa,295247
2584,Agelas dispar,295252
2585,Janthinobacterium lividum,29581
2586,Phyllanthus niruri,296034
2587,Phyllanthus emblica,296036
2588,Amphidinium carterae,2961
2589,Striatella,2963561
2590,great duckweed,29656
2591,Agrostis alba,29659
2592,brome-de-toits,29667
2593,Pneumonia virus of mice 15,296738
2594,wire grass,29674
2595,Caldalkalibacillus thermarum,296745
2596,Panicum dichotomiflorum,29692
2597,salt marsh cordgrass,29706
2598,tampala,29722
2599,charlock mustard,29728
2600,Cryptocarya obovata,29743
2601,Litsea japonica,29744
2602,Aralia cordata,29746
2603,Mallotus japonicus,29747
2604,Salella,2975143
2605,wine grape,29760
2606,Mangifera indica,29780
2607,Galium aparine,29788
2608,Pinus luchuensis,29805
2609,common plantain,29818
2610,Candida apicola,29830
2611,Hanseniaspora uvarum,29833
2612,Metaphire,298367
2613,Fusarium incarnatum,298378
2614,Gaeumannomyces,29849
2615,Ochromonas,2985
2616,Gaeumannomyces graminis,29850
2617,Hypomyces aurantius,29852
2618,Clonostachys rosea,29856
2619,Searsia pyroides,298680
2620,Trichoderma virens,29875
2621,Neurospora discreta,29879
2622,Ganoderma applanatum,29884
2623,Sporothrix,29907
2624,Sporothrix schenckii,29908
2625,Tolypocladium,29909
2626,Tolypocladium inflatum,29910
2627,Alternaria brassicae,29911
2628,Fusarium sp.,29916
2629,Cladosporium cladosporioides,29917
2630,Cladosporium herbarum,29918
2631,Phytophthora cactorum,29920
2632,Mucor mucedo,29922
2633,Amylomyces rouxii,29923
2634,Microbacterium maritypicum,300020
2635,Rottboellia cochinchinensis,300125
2636,white wood aster,300142
2637,Lycogala epidendrum,300236
2638,Cribraria,300238
2639,Paraconiothyrium,300251
2640,Paraconiothyrium brasiliense,300254
2641,muyaca,300354
2642,Variola,300414
2643,Asian malaria mosquito,30069
2644,Miridae,30083
2645,Sesamum alatum,300844
2646,Thermus thermophilus strain HB8,300852
2647,Valeriana prionophylla,300918
2648,Hymenocardia acida,300975
2649,Pseudomonas oleovorans,301
2650,Phyllanthus polyphyllus,301008
2651,leafhoppers,30102
2652,Macrosteles,30137
2653,Streptococcus pyogenes serotype M1,301447
2654,Sargassum,3015
2655,Annona squamosa,301693
2656,biribarana,301699
2657,Annona glabra,301703
2658,bullock's-heart,301862
2659,Sinularia lochmodes,301888
2660,mealybugs,30190
2661,Bombus terrestris,30195
2662,Heliophila pectinata,302116
2663,thrips,30262
2664,Elsinoe ampelina,302913
2665,Polycarpa,30298
2666,Pseudomonas putida,303
2667,Botryllus,30300
2668,Chusan Island toad,30331
2669,Duttaphrynus melanostictus,30335
2670,Penicillium steckii,303698
2671,Aythya americana,30385
2672,green algae,3041
2673,Physalis viscosa,304129
2674,Dunaliella salina,3046
2675,Dunaliella tertiolecta,3047
2676,Sulfurihydrogenibium yellowstonense,304736
2677,Ralstonia solanacearum,305
2678,yak,30521
2679,Chlamydomonas reinhardtii,3055
2680,Tricleocarpa fragilis,305683
2681,Prevotella baroniae,305719
2682,Elysia ornata,305967
2683,Pseudomonas sp.,306
2684,Aspergillus flocculosus,306089
2685,Aglaia argentea,306493
2686,Aglaia edulis,306499
2687,Aglaia perviridis,306512
2688,Annona senegalensis,306945
2689,Monodora tenuifolia,306973
2690,Ceutorhynchus obstrictus,307131
2691,'Chlorella' fusca,3073
2692,cowpea aphid,307492
2693,Auxenochlorella protothecoides,3075
2694,Chlorella sorokiniana,3076
2695,Chlorella vulgaris,3077
2696,Chlorella pyrenoidosa,3078
2697,Apostichopus japonicus,307972
2698,Brassica fruticulosa,308264
2699,Gentiana crassicaulis,308434
2700,Pleurostoma,308472
2701,scavengers,30848
2702,Acutodesmus obliquus,3088
2703,Lissorhoptrus oryzophilus,308863
2704,Dialister propionicifaciens,308994
2705,Dialister micraerophilus,309120
2706,Ficus hirta,309429
2707,Mallotus <fish>,30959
2708,Sulfurihydrogenibium azorense,309806
2709,puffer fishes,31031
2710,Neofusicoccum parvum,310453
2711,Staphylococcus faecalis,310516
2712,Oxalobacteraceae bacterium Cafi2,310518
2713,Prototheca wickerhamii,3111
2714,Prototheca zopfii,3112
2715,Murraya koenigii,311449
2716,Daboia russellii russellii,31159
2717,hollow green seaweed,3116
2718,Culcita novaeguineae,31170
2719,Ulva,3118
2720,Tetrahymena thermophila SB210,312017
2721,du huo,312530
2722,Plasmodium chabaudi chabaudi,31271
2723,Plasmodium yoelii nigeriensis,31274
2724,Enterocytozoon bieneusi,31281
2725,Trypanosoma brucei gambiense,31285
2726,Trypanosoma brucei rhodesiense,31286
2727,Adenaria floribunda,312915
2728,Ephydatia fluviatilis,31330
2729,Tugarinovia mongolica,313552
2730,Agelas clathrodes,313630
2731,Inula verbascifolia subsp. methanea,313947
2732,Podospora appendiculata,314037
2733,Xanthomonas campestris pv. oryzae,314227
2734,Hypnea musciformis,31429
2735,Campanularia,314506
2736,Plocamium cartilagineum,31452
2737,Chironomus riparius,315576
2738,Pseudomonas stutzeri,316
2739,Rosacea,316188
2740,Human coronavirus OC43,31631
2741,Dengue virus 2 Thailand/16681/84,31634
2742,Dengue virus 2 16681-PDK53,31635
2743,Hepatitis C virus subtype 1b,31647
2744,Nealchornea yapurensis,316921
2745,Pseudomonas syringae,317
2746,Thiomicrospira crunogena str. XCL-2,317025
2747,Coxsackievirus A16,31704
2748,Human rhinovirus A16,31708
2749,Rinorea anguifera,317443
2750,Pittosporum venulosum,317713
2751,mahua,317856
2752,Pseudomonas syringae pv. glycinea,318
2753,devil's grandmother,318057
2754,Ixeris chinensis,318058
2755,asthma-plant,318062
2756,Xanthium strumarium,318068
2757,Colletotrichum graminicola,31870
2758,Cochliobolus pallescens,318706
2759,rice blast fungus,318829
2760,Commiphora myrrha,318982
2761,Pseudomonas syringae pv. phaseolicola,319
2762,Rhinocladiella similis,319420
2763,Streptomyces sp. R61,31952
2764,Catharanthus trichophyllus,319559
2765,Amycolatopsis orientalis orientalis,31958
2766,Sauropus spatulifolius,319621
2767,Aspergillus brasiliensis,319629
2768,Clavibacter michiganense sepedonicum,31964
2769,Marchantia polymorpha,3197
2770,Mycobacterium abscessus subsp. bolletii,319705
2771,Eggerthia catenaformis,31973
2772,Euproctis,319798
2773,Ficus <gastropod>,319808
2774,Aegle,319987
2775,Myxococcus,32
2776,Burkholderia,32008
2777,Comamonas terrigena,32013
2778,Ascia monuste,320286
2779,Aoa,320291
2780,Lippia rubella,320356
2781,Lippia sidoides,320357
2782,Taiwanofungus,320360
2783,Synechococcus elongatus,32046
2784,Phera,320924
2785,Metaphire posthuma,320987
2786,Pseudomonas syringae pv. syringae,321
2787,Polytrichum commune,3213
2788,Bussea sakalava,321565
2789,Geum japonicum,321607
2790,Symphyotrichum drummondii,321986
2791,Pseudomonas syringae pv. tabaci,322
2792,Rothia <bacteria>,32207
2793,Porphyromonas somerae,322095
2794,Dicranum scoparium,3222
2795,goat's beard,32220
2796,loquat,32224
2797,Quillaja saponaria,32244
2798,red raspberry,32247
2799,Ceratodon purpureus,3225
2800,Dermacoccus abyssi,322596
2801,Tetranychidae,32262
2802,Tetranychus,32263
2803,two-spotted spider mite,32264
2804,Amphibalanus amphitrite,32267
2805,Cannula,322730
2806,Didemnum molle,322843
2807,Trididemnum,322846
2808,Lissoclinum bistratum,322849
2809,Mexican croton,323039
2810,Croton crassifolius,323043
2811,Croton kongensis,323061
2812,Croton ruizianus,323079
2813,Votomita guianensis,323217
2814,Chrysotoxum elegans,323318
2815,Torbia,323396
2816,Xylaria multiplex,323545
2817,Cotesia glomerata,32391
2818,Encarsia formosa,32400
2819,Saussurea costus,324593
2820,Kregervanrija fluxuum,324740
2821,Laurencia rigida,324766
2822,Acinonyx,32535
2823,Apera spica-venti,325525
2824,Persea japonica,325535
2825,black scraper,325629
2826,Tydemania expeditionis,325645
2827,Preussia fleischhakii,325672
2828,Prangos haussknechtii,325743
2829,Babesia divergens,32595
2830,Geranium dissectum,326028
2831,Human herpesvirus 6A,32603
2832,Human herpesvirus 6B,32604
2833,Buffalopox virus,32605
2834,synthetic construct,32630
2835,unidentified,32644
2836,Daldinia childiae,326645
2837,Hypoxylon carneum,326655
2838,Hypoxylon monticulosum,326669
2839,Annulohypoxylon truncatum,327061
2840,Brachiomonas submarina,327064
2841,ostrich fern,3277
2842,Hymenaea parvifolia,327908
2843,Echinogorgia,328230
2844,Subergorgia,328235
2845,Lobophytum crassum,328265
2846,Ellisella,328399
2847,hua jiao,328401
2848,Zanthoxylum simulans,328402
2849,Parabacteroides goldsteinii,328812
2850,Dictyosporium,328841
2851,Acanthiops spinosum,328979
2852,Syringa oblata subsp. dilatata,329230
2853,Streptomyces costaricanus,329525
2854,Zoanthus kuroshio,329729
2855,Propionicibacterium avidum,33010
2856,Propionibacterium granulosum,33011
2857,Clavibacter michiganensis subsp. michiganensis,33013
2858,Clavibacter michiganense insidiosum,33014
2859,American wormseed,330163
2860,Staphylococcus saccharolyticus,33028
2861,Peptoniphilus indolicus,33030
2862,Peptoniphilus lacrimalis,33031
2863,Anaerococcus lactolyticus,33032
2864,Parvimonas micra,33033
2865,Anaerococcus prevotii,33034
2866,Blautia producta,33035
2867,Anaerococcus tetradius,33036
2868,Anaerococcus vaginalis,33037
2869,Ruminococcus gnavus,33038
2870,Ruminococcus torques,33039
2871,Neisseria perflava,33053
2872,Aralia dasyphylla,330644
2873,Pseudomonas viridiflava,33069
2874,Gloeobacter violaceus,33072
2875,Graminicola,330741
2876,Entamoeba invadens,33085
2877,Aspergillus fumigatus Af293,330879
2878,Pterocarpus officinalis,330896
2879,Pardosa pseudoannulata,330961
2880,Acodontaster conspicuus,331078
2881,Perknaster fuscus,331098
2882,Ginkgo biloba,3311
2883,belladonna,33113
2884,Physalis alkekengi,33120
2885,Lepidium sativum,33125
2886,field poppy,33128
2887,Chlamydia psittaci 6BC,331636
2888,Thuja occidentalis,3317
